id,hw_no,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
78,3,7.624274726,6.464575534,3.009663356,-0.33030692,0.168424459,6.139402416,6.252649494,-0.026198394,3.764586467,0.201750872,1.506957549,0.642990643,-0.046680609,-0.039939273,5.648299147,5.816337838,4.293870989,4.326612385,1.268207717,1.48240606,4.120864367,0.809127571,2.25465128,-1.235037605,6.635618424,6.11241316,3.482879905,3.666026178,-0.15010975,0.419387858,-0.125607333,2.492767381,2.743271889,6.002178477,2.689314125,3.587344483,2.893667238,-0.366647014,0.441684185,3.51930968,1.859500002,0.441654913,-0.125613002,2.97530999,3.052261782,0.031290183,3.966187272,-1.307777036,-0.841102102,2.399964441
79,1,3.450123447,2.530679754,4.119889329,-0.198045468,0.173854331,1.863755931,1.930438604,8.336966311,5.758801286,1.088384709,2.434696461,8.367955643,-0.047786226,0.054669184,1.408787558,1.312097815,3.302952014,3.232800299,1.792152409,1.965406143,3.295765263,0.252689103,1.016315762,-0.468619244,2.631510381,2.595497851,2.975831242,1.026629741,-0.019808881,2.741423829,0.008868785,2.140042974,2.718576412,2.106807422,3.244418562,3.939567617,2.610242105,-0.115070474,0.188213208,4.542273185,1.781878543,0.188208599,0.008900353,2.739656119,3.531271639,-0.184706179,4.168520348,-1.344828594,-0.831770561,0.738754023
79,2,3.434372875,2.504855188,4.393175722,-0.132886598,0.172206105,1.656806832,1.794550546,0.371250959,1.930081038,0.140215705,0.609357049,0.586065893,-0.07531632,0.010390553,1.048700837,1.177025746,1.092565946,1.60748093,0.549417583,0.585081348,1.07702093,0.464455586,0.302405696,-0.427234154,2.521218129,2.402937742,2.967253097,3.970127099,-0.471951421,-0.576842312,-0.0544579,1.948069627,2.433785881,2.071510088,2.943599055,3.088798169,3.28882728,-0.686878983,0.241583786,1.772010732,2.2382157,0.241625535,-0.054490072,2.473027765,2.39661704,0.075845927,2.829329905,-1.241810592,-0.819747675,2.755938102
79,3,3.371239727,2.566265226,4.324854124,-0.265368988,0.163726936,1.926231131,1.940144894,0.130169636,3.400436457,0.835136004,3.728973776,1.666289225,-0.009160447,0.030319124,1.429169826,1.397551573,3.761782281,3.613680945,3.775847614,3.596352783,3.901417092,0.565841199,0.460142094,-0.377284202,2.627425483,2.527853819,2.803986531,1.243196765,-0.444651692,2.307484475,-0.037503237,2.006780766,2.574948482,2.016363385,3.568313082,3.756581807,2.821107679,-0.118911337,0.106148905,3.845207448,2.071994338,0.106151093,-0.037494673,2.582140546,3.361522521,-0.192277001,3.820867756,-1.332555538,-0.824875624,-0.566482735
80,1,4.038203463,3.007486028,4.188210927,-0.117459031,0.1632478,2.533411979,2.393428632,0.705542899,2.716552658,2.449723694,2.341369304,1.000772973,-0.055482829,-0.010161394,2.089555285,1.925435273,1.670951446,2.094986745,1.595251076,1.745936226,1.790419659,1.012828442,-1.377995426,-0.460203908,3.098777354,3.108077063,3.202222486,2.736828919,-0.346077535,1.088884545,0.041439347,2.252974908,2.667127057,2.668516288,2.248591076,2.780111909,1.885327822,-0.268224894,0.335216868,2.760859305,1.429827489,0.335162,0.041441308,2.784837566,2.375360978,0.213560389,3.099527738,-1.239286074,-0.833646342,0.0268067
80,2,3.90485516,2.901426821,4.102808929,-0.009860602,0.217184618,2.17222723,2.3186902,0.024983186,-0.008495376,0.184608284,0.49011377,0.202231451,-0.064199802,0.015880982,1.671039397,1.848251233,-0.072231432,-0.083869894,0.057522547,0.245450741,0.000603318,1.086092917,-1.610339008,-0.202154929,2.956940609,2.964655024,3.188662341,3.020066839,-0.344454308,0.762605806,0.040512065,2.218821308,2.64922653,2.618757764,2.018064114,2.811864366,2.296839314,-0.23269691,0.397416333,2.772828892,1.497954515,0.397443875,0.040474745,2.754110878,2.426555156,0.179049631,3.120410361,-1.245318383,-0.8323754,0.0268067
80,3,4.087303378,2.963868726,4.102808929,-0.202083317,0.155908589,2.276677955,2.388575487,1.401540741,4.492597729,0.292364303,0.821272301,1.570977486,-0.148594302,-0.012683906,1.785180094,1.879951821,3.991873903,4.399387195,0.54039018,0.651325459,3.707738195,1.006325061,-1.503790792,-0.346857733,3.059290004,2.946797923,3.162268462,2.925503018,-0.408940695,1.034201593,-0.036090455,2.411740097,2.661855955,2.759010835,1.923533495,1.543730145,1.94732707,-0.011847276,0.43789221,1.036063662,1.313503126,0.437904363,-0.036125375,2.882551736,1.404467875,0.837364664,2.222773593,-1.082832911,-0.837559257,1.450701345
81,1,2.810019424,3.863461635,3.317110549,-0.388529093,0.179189534,4.828399395,3.352410074,-0.428487456,3.17044076,0.206046001,1.059831655,0.060096802,-0.069660703,-0.025872376,5.134666012,3.068034715,3.219142223,3.584963181,1.00415461,1.068349049,3.068243574,-0.561392027,-0.314065719,0.127687738,4.104570079,4.085674398,3.104970866,3.531550528,-0.412039583,0.090153284,0.027091757,2.232354712,2.405026609,4.044686911,0.778478438,0.897878617,1.20095151,0.486984832,0.652503627,1.019139198,0.903360519,0.652481332,0.027103956,2.638142412,1.124845871,0.937375859,1.7930227,-1.015243987,-0.827392734,5.366411617
81,2,3.69763655,4.600967741,3.67579894,-0.284436949,0.237466277,5.491222218,4.150267103,-0.22347612,1.982385601,0.663656117,0.765290566,-0.042162166,-0.045091184,-0.03718489,5.739339941,3.93635516,1.028503245,1.548505818,0.445822077,0.392407442,0.976744202,-0.387629516,-0.028980477,0.002817965,4.858914623,5.035483192,2.906456465,3.087758207,-0.265506443,0.514201958,0.110321945,1.996035517,2.668291034,4.470760492,0.987322105,0.114869567,1.342664076,2.197609278,0.483456358,1.879915738,0.758561817,0.483479238,0.110308923,2.622944265,1.47542121,0.639701955,2.110432484,-1.097874943,-0.826717017,7.324266753
81,3,3.434502301,4.268316093,3.829522536,-0.328454271,0.195821449,5.004110895,3.731926008,-0.132345755,3.319649861,1.670160047,2.566679405,0.598507105,-0.095517968,-0.038957666,5.127871923,3.420876039,3.212828815,3.611445185,1.357879122,1.593410783,3.167919513,-0.453854934,-0.05675983,-0.144670685,4.524179905,4.371718382,3.067914797,3.385509519,-0.405841807,0.208614066,-0.031440817,2.054550295,2.585682045,4.297883199,0.919574412,2.518563318,1.653000971,0.330469657,0.561349193,3.896507508,0.741496236,0.561331581,-0.031453654,2.617823151,2.509483738,0.090449904,3.069470481,-1.254752729,-0.826488101,9.400779776
82,1,4.905808299,3.351320884,3.573316542,-0.26897885,0.157097426,2.346962554,2.392458003,-0.026791656,4.415709366,3.580905165,3.94234499,0.759746636,-0.006576897,0.042927147,2.041996661,1.819307218,5.130538849,4.864653391,2.397078787,2.585916565,5.036689707,0.262532232,-0.69813053,-1.646292686,3.370876965,3.552350321,2.999342176,0.349262513,0.231938892,3.734925535,0.141729343,2.030004374,3.30290765,2.973937732,2.23245254,2.982738415,0.958405001,-0.468909996,0.387500547,3.270817452,1.120656948,0.387556059,0.141722221,2.968041311,2.435536591,0.262573603,3.330692242,-1.246359976,-0.840830246,3.942516973
82,2,4.68550561,2.611890485,3.470834145,-0.311477311,0.082517772,1.539665832,1.768343563,0.115858024,4.167062531,0.801077158,1.518459648,0.587625475,-0.01478314,0.055380579,1.085388918,1.126029149,4.709554112,4.496635433,0.774402586,1.024482397,4.431272669,0.34018323,-0.811565175,-1.475127777,2.714569979,2.835434883,3.114713584,4.205742951,-0.317744843,-0.246925622,0.120789329,2.172629851,2.961949065,2.31703023,2.883638304,4.083272037,2.532232063,-0.733929557,0.318641053,4.015204578,1.810256807,0.318682307,0.120780023,2.884368906,3.276797652,-0.068970646,4.090439737,-1.326094815,-0.837630228,0.620096136
82,3,4.905808299,3.351320884,3.573316542,-0.26897885,0.157097426,2.346962554,2.392458003,-0.026791656,4.415709366,3.580905165,3.94234499,0.759746636,-0.006576897,0.042927147,2.041996661,1.819307218,5.130538849,4.864653391,2.397078787,2.585916565,5.036689707,0.262532232,-0.69813053,-1.646292686,3.370876965,3.552350321,2.999342176,0.349262513,0.231938892,3.734925535,0.141729343,2.030004374,3.30290765,2.973937732,2.23245254,2.982738415,0.958405001,-0.468909996,0.387500547,3.270817452,1.120656948,0.387556059,0.141722221,2.968041311,2.435536591,0.262573603,3.330692242,-1.246359976,-0.840830246,3.942516973
83,1,3.751387611,2.946550091,2.548492568,-0.341124933,0.125305388,1.974063706,1.993529489,-0.341028145,2.397868897,0.778149836,0.860219281,-0.138572701,-0.026720658,0.019049936,1.5568987,1.522975638,2.700531926,2.634977825,0.537890519,0.519594541,2.50609552,1.12033643,-0.10042358,-1.489829426,3.131910417,3.076775591,2.894957149,0.26410972,-0.306087121,3.239595756,0.001234262,1.98249584,2.534442871,2.519657848,2.669359121,3.16605157,2.458650538,-0.580775137,0.192087331,2.743160656,1.683088136,0.192072803,0.001248395,2.546127546,2.533434231,0.052698925,3.022462216,-1.257402962,-0.823216626,1.925332893
83,2,3.800134611,2.85253863,3.043824155,-0.403845177,0.128560707,2.243488005,2.025560245,-0.172435471,-0.09101452,-0.2131878,-0.34065808,-0.257951628,-0.033203835,-0.00678755,1.965902863,1.546406507,-0.177397766,-0.151287851,-0.376437322,-0.388133128,-0.220086972,1.069356017,-0.354720578,-1.578387469,3.041588778,2.662127219,2.648030205,3.812520731,-0.347258064,-0.460086819,-0.207379186,2.12903827,2.150561974,2.553560692,3.203759926,3.047225364,2.721977013,0.027521572,0.28116796,3.229574625,1.711102707,0.281176799,-0.207368124,2.443044465,2.8040748,-0.080771049,3.163071031,-1.285240134,-0.818283966,1.332043458
83,3,3.976207768,3.099963632,3.453753745,-0.407944566,0.119671504,2.484603229,2.359456617,-0.108537606,1.313648468,0.473668573,0.066501661,-0.219316524,-0.018986518,-0.005622043,2.176519625,1.88408668,0.878423208,1.104707986,0.194161563,0.218893879,0.827373586,1.434138494,-0.62083218,-1.694083388,3.29485247,3.287952849,2.971308739,4.030675158,-0.427534024,-0.582299238,0.031646067,1.910846134,2.558669277,2.729160957,3.589308593,3.181109436,3.243860792,-0.151078567,0.250917667,2.869279141,2.010691919,0.250945086,0.031614584,2.513170696,2.815151903,-0.058281113,3.245576727,-1.286302906,-0.82166981,2.399964441
84,1,3.201213032,2.671766666,4.239452126,-0.075081854,0.243564879,2.06875268,2.024589616,0.567957521,3.181452937,0.768593903,1.654446488,1.074108781,-0.101553409,-0.008116391,1.74985083,1.386525282,2.911807163,3.23664292,1.20351697,1.311574376,2.835029915,0.554028801,-0.670211863,-0.888925492,2.799898965,2.702834803,2.889859767,1.460444105,-0.450997035,2.180156187,-0.031608719,2.227231265,2.430493753,2.501381131,2.253269553,1.927705736,1.803229917,-0.092505403,0.417331294,1.674779558,1.267755919,0.417333159,-0.031614748,2.647889049,1.705345941,0.498869568,2.343775029,-1.141859436,-0.827823225,3.467885424
84,2,3.08853827,2.607010033,4.136969728,-0.028509139,0.261670809,2.001396606,1.874142123,-0.023191249,-0.081472382,0.883084038,0.54056285,-0.037944205,-0.062011938,0.019860713,1.643863041,1.233535489,-0.138651902,-0.153230124,0.623670225,0.559811332,-0.04999945,0.731647536,-0.898059696,-0.872358508,2.685067936,2.739150092,3.309981933,4.712464434,-0.347258064,-0.980995941,0.07382542,2.017208992,2.83268072,2.586416429,1.299436903,2.48746555,1.910876963,-0.379129819,0.591105666,1.79029459,1.68165887,0.591108682,0.073821169,2.720162844,2.038557172,0.344882618,2.717471553,-1.195090502,-0.830947732,-0.566482735
84,3,3.090187072,2.500253618,4.341934523,0.004068125,0.231494598,1.932088181,1.856670801,0.021002039,-0.181359131,-0.048418259,-0.247694914,-0.086787484,-0.080685789,0.010116918,1.540592887,1.223887484,-0.211482605,-0.222657633,-0.131188111,-0.087643144,-0.197013518,0.802329805,-0.979129359,-0.759941853,2.610858951,2.64143001,3.31316517,3.974435763,-0.372491868,-0.240786579,0.057467245,2.09558818,2.735803699,2.407207822,1.950412118,2.38631597,1.863866544,-0.55484931,0.488734872,1.852514479,1.326808871,0.488707278,0.057470145,2.720328041,1.836474889,0.455757188,2.524363203,-1.164125184,-0.83095474,-0.803798509
85,1,3.43225124,3.726808962,4.512738519,-0.150974846,0.327233226,3.278233501,3.334938752,0.800378835,0.70510424,1.917081034,1.533601651,0.860977698,-0.053055585,-0.008244836,3.097798105,3.061143283,0.349980127,0.41680087,1.461812228,1.348403232,0.501346464,-0.271983487,0.914881422,-1.401704058,3.686321886,3.428737299,2.916669124,4.508029698,-0.216514496,-0.968149426,-0.102555937,2.206048315,2.324751731,3.331442156,1.954325808,-0.793839932,1.147468642,3.488139312,0.441692734,0.980942647,1.424319509,0.441654913,-0.102576583,2.580571172,1.449075668,0.63555157,2.056273544,-1.092377901,-0.824803996,0.204793531
85,2,3.306500749,2.944151697,4.359014923,-0.151003016,0.321863561,2.475817654,2.361397875,0.463151246,3.53767523,4.191944388,3.177673809,0.637248545,-0.003806332,-0.034120375,2.153419722,1.877195248,3.865517561,3.679679248,2.831156296,3.079382237,3.981784875,-0.020757844,0.610334609,-1.431203948,3.046581432,3.233333747,3.164549793,0.305949108,-0.275540938,3.414899525,0.154908618,1.944241185,2.891423218,2.862336579,1.910002295,1.076281598,1.378432873,0.364557317,0.532738986,0.981468371,1.064401453,0.532691011,0.154931916,2.703973514,1.211666407,0.89796633,1.91640519,-1.037793341,-0.830258035,-0.091851187
85,3,3.221339145,3.051186995,4.290693324,-0.078635218,0.266805743,2.850668852,2.593378204,0.964839067,0.084012283,0.299552941,0.507366919,1.022323564,-0.069334435,0.010189112,2.543400435,2.027428468,0.085532471,0.132081297,0.221374866,0.239027897,0.115706445,-0.098510101,0.608765273,-1.462610119,3.178205931,3.27106232,3.191037357,3.946542837,-0.213268042,-0.34094392,0.092801736,1.875808603,2.825811787,2.943355124,1.99516297,1.616073372,1.647891142,0.064969988,0.498988766,1.060568458,1.466993784,0.498936053,0.092830242,2.627239394,1.518532097,0.611386497,2.153694758,-1.106654271,-0.826908532,-0.803798509
86,1,4.577607984,3.786545702,3.880763735,-0.086304161,0.201138681,3.017594777,2.848653628,2.630015071,1.049841841,5.19753811,3.213781664,2.294375504,-0.067335619,-0.039882145,2.910281246,2.402322374,0.655197175,0.749225103,3.5434603,3.729911479,1.181370257,0.882617161,-1.355989211,-0.972586754,3.963414151,4.072163397,3.056834306,4.415733595,0.003801696,-0.87151635,0.090991316,1.966385422,2.627797887,3.635071309,1.640519161,0.047763858,1.681616008,2.611462288,0.475994854,1.857190164,1.07425033,0.475978136,0.090977663,2.583544722,1.672114632,0.486923026,2.264095946,-1.135912501,-0.824939661,7.561582527
86,2,4.56615872,3.50548741,3.573316542,-0.037783193,0.144075278,2.565625754,2.342955925,1.401521335,0.243888706,1.345046163,0.700427464,1.180550265,-0.069148459,-0.011494992,2.362677666,1.805524354,0.235065749,0.272073206,0.997329659,0.977244891,0.356050173,1.110633401,-1.452812436,-0.950667628,3.596908002,3.946417359,3.144106171,3.650832471,-0.175933818,0.040813572,0.228310398,1.87014564,2.954317886,3.188959936,1.903660142,2.299242221,2.053611495,-0.471310536,0.397949306,2.062046607,1.120627762,0.397898487,0.228310159,2.689188361,1.808931822,0.456743032,2.473501149,-1.159600459,-0.829623073,4.298490634
86,3,4.459026574,3.146286099,3.573316542,-0.240173906,0.14884786,2.307915554,2.118740628,1.949825991,4.643985641,1.529316247,1.175507827,1.846952643,-0.047263819,-0.012885367,2.003949762,1.536758502,4.607225773,4.373570166,0.942685841,1.017102961,4.311321786,1.107566063,-1.329620406,-0.876979872,3.304610838,3.440212544,3.100401584,3.723399432,0.022395025,-0.018189447,0.116335913,2.068569406,2.727844415,2.940367295,1.777924934,2.42625205,1.802207952,-0.609581611,0.406820734,2.317289837,0.965608466,0.406877078,0.116349942,2.699182794,1.838869938,0.444134107,2.509844742,-1.164514974,-0.830052827,2.399964441
87,1,3.962380878,4.269877838,4.939748508,-0.204823045,0.226441473,4.125553398,4.486104733,1.34288991,0.217031186,-0.04446201,0.493899271,1.464996788,-0.036737571,-0.013010194,4.048970576,4.407729116,0.304537922,0.274794535,0.700230803,0.594425219,0.347735788,0.452008845,-1.132124537,-0.823969433,4.426596225,4.566984004,3.025776178,2.048349876,-0.378394512,1.744056799,0.100328537,2.209596274,2.670871434,4.015734371,1.796279503,1.527035554,1.397509565,-0.304232987,0.449881747,1.215396669,0.873524966,0.449837933,0.100321105,2.759314591,1.206876309,0.935577492,1.947188057,-1.036588748,-0.832592046,-0.803798509
87,2,3.403925612,3.797422139,4.717703314,-0.165288286,0.173708172,3.570109825,3.559154048,1.421280317,0.26749781,-0.311869335,-0.012047483,1.374505576,-0.059760352,-0.026534013,3.459243644,3.357474864,0.24139481,0.312392936,0.12174923,0.122369023,0.23578163,0.801930712,-1.418965155,-1.005381849,4.004490072,4.065995651,2.856121991,1.10611324,-0.174015459,2.534060616,0.066932047,2.160567102,2.511222754,3.731961821,1.522202343,1.95389333,2.211334857,-0.540926181,0.514155962,1.842885114,0.748641173,0.514165563,0.066894134,2.646897866,1.44967443,0.671618939,2.103167421,-1.092503972,-0.827779548,-0.803798509
87,3,4.116659761,4.423988586,4.837266111,-0.245931784,0.18569103,4.022078848,3.987201433,1.418842005,4.13427538,0.198158405,0.593559862,1.505085139,-0.012324345,-0.036947655,3.93482988,3.764069358,4.201039812,3.994421186,0.552412213,0.553075319,3.864485755,0.808850848,-1.075498957,-0.996052968,4.573652562,4.730319418,3.246600469,3.929875113,-0.07662183,-0.401083799,0.105677233,2.022767315,2.534065866,4.129361521,1.838313746,1.795785733,2.007282387,-0.303752879,0.438493653,1.009327856,1.407931962,0.438472628,0.105637202,2.571402725,1.452967623,0.627688754,2.053447476,-1.093196409,-0.824384331,-0.091851187
88,1,3.877193335,2.661280665,3.914924534,-0.148164953,0.204835047,1.992611031,2.031384019,0.617568815,3.606110861,0.230181158,1.511471031,1.219079034,-0.088435338,-0.026315366,1.543310522,1.522975638,3.334130025,3.693962565,1.230384611,1.400936167,3.238132558,0.774546521,-0.434101468,-0.999753737,2.790367536,2.743688127,2.979407615,3.774196305,-0.231123541,-0.18121513,0.003005155,2.034350913,2.61057008,2.414528287,2.901972718,2.597780788,1.935404138,-0.321996979,0.34738288,1.628839038,2.015120954,0.34743653,0.003020427,2.617740552,2.175074982,0.232318048,2.758083949,-1.214014761,-0.826484404,3.942516973
88,2,3.683232143,2.533747467,4.034487331,-0.129042624,0.211883107,1.829589806,1.878995268,0.65981206,3.792569736,-0.224294999,0.710109611,1.010981148,-0.131793978,-0.024402792,1.323182036,1.364472699,3.519543842,3.890564147,0.970112931,0.912242074,3.296393676,0.981339644,-0.93191224,-0.942566482,2.6655512,2.745137905,2.9677527,0.024752134,-0.372639434,3.56996719,0.092408559,1.880756386,2.789386032,2.285619292,2.380091516,1.442580564,1.754175567,0.479303105,0.328718264,1.53078558,1.248860119,0.328683776,0.092427507,2.611793451,1.618226023,0.535849179,2.235300115,-1.125988246,-0.826217772,4.298490634
88,3,3.428742385,2.360840004,3.829522536,-0.268048105,0.177783681,1.838375381,1.911996653,0.738712867,2.384205397,0.381731815,0.826440965,0.946010372,-0.093262187,-0.035685766,1.387046473,1.451304744,1.028357202,1.771949193,0.457348503,0.576477699,1.030627147,0.993610772,-0.945635619,-0.888817138,2.483546289,2.42689895,3.079739504,2.374674429,0.057073059,1.260550362,-0.008492252,2.048684573,2.647704797,2.185765591,2.377225739,1.813135014,1.135205054,0.10577916,0.385778253,1.258729041,1.622897319,0.38573761,-0.008497782,2.645741485,1.724206954,0.486140284,2.359827422,-1.145178013,-0.827728561,0.738754023
89,1,3.397647376,3.150943445,3.453753745,-0.258930104,0.146912571,3.082998502,2.605025752,0.074844682,3.753456161,1.424461739,1.241244505,0.218713399,-0.052567364,-0.031472258,2.923869424,2.195579411,3.706976188,4.079132399,0.868364528,1.25984999,3.586022922,1.024900868,-1.063638685,-0.172276056,3.313915328,3.463832625,3.109052584,0.257760111,-0.476821103,3.453552755,0.124623841,1.914068263,2.915073691,3.355339236,1.085583088,2.0556976,2.106413052,-0.658552617,0.718295286,2.151201582,0.536547987,0.718286451,0.124646275,2.696952631,1.469433586,0.684475416,2.156921466,-1.096634553,-0.829957125,1.569359232
89,2,3.906568294,2.970617694,3.300030149,-0.321340006,0.11902198,2.477770004,2.089621758,-0.330543794,3.497039113,1.786762292,1.893515429,0.05509905,0.008253047,0.015385908,2.205054799,1.626347119,4.166568017,3.949881496,1.35503508,1.320024286,3.943886749,1.077320116,-0.850784331,0.154244387,3.138491642,3.076928908,3.163252263,3.962983789,-0.367031922,-0.243060299,-0.00269581,2.101065008,2.709412382,3.045532299,1.504930025,2.613166,2.547902202,-0.864038798,0.610753918,2.354051175,0.955339804,0.61077066,-0.002698404,2.710333608,1.851144566,0.442430801,2.530416445,-1.16650357,-0.830529678,1.094727684
89,3,4.106781346,3.689020315,3.334190948,-0.350021506,0.091760151,3.206972726,2.883596272,0.226363726,3.943905146,2.18614319,2.083008868,0.523753496,0.001772621,0.018843017,3.070621748,2.55806874,4.375267265,4.191534662,1.678455871,1.540798132,4.149434707,0.898600748,-0.811207819,0.032033152,3.550839427,3.406337677,3.325813492,4.822221963,0.243596614,-0.964170417,-0.044496045,2.385664123,2.556512738,3.575198655,1.633360484,3.090107549,2.768646777,-0.910609264,0.705351847,1.945528403,1.892565319,0.705330003,-0.044502255,2.812342907,2.258302944,0.277830268,3.010437087,-1.224854368,-0.834767309,0.85741191
90,1,3.108311655,2.816479058,4.666462115,-0.230664216,0.061745055,2.557816354,2.329367119,0.103497802,3.189721915,-0.155138531,6.45184089,3.281768251,-0.097199367,0.072000293,2.109937552,1.873060389,3.039234103,3.398933925,7.856960974,7.487730244,3.809964039,1.182364172,-0.221531839,-0.185059849,2.922445912,2.78875268,3.430107907,4.267538254,0.794165746,0.111298875,-0.053278509,2.401472876,3.276821669,2.595347015,3.568819161,2.166012838,7.25132866,6.974202772,0.403660381,1.216949394,8.630006242,0.403694793,-0.053281869,3.189653415,6.329886727,-0.541243853,7.715552757,-1.469229503,-0.84870912,0.738754023
90,2,3.063920825,2.81168227,4.803105312,-0.106194038,0.242770602,2.355748129,2.355574102,-0.11145661,3.234650025,-0.220026838,1.164952103,0.534706016,-0.10973794,-0.013273885,1.80012709,1.849629519,3.249702005,3.575087031,1.334100286,1.472760408,3.168124955,1.269182974,-0.722584136,-0.381107384,2.911098973,2.953900728,3.483606547,4.401673746,-0.193936883,-0.266706981,0.063893693,2.339078232,3.007243459,2.615070255,1.876711743,1.963058988,1.990930937,-0.450185788,0.429336216,1.093403628,1.435326161,0.429380383,0.063913898,3.012727166,1.514640142,0.821498024,2.425592032,-1.105872445,-0.842486508,2.04399078
90,3,3.396569022,3.027454051,4.751864113,-0.223081481,0.183291567,2.812598028,2.688499845,0.277650995,2.382590977,0.346849845,0.774244732,0.515636579,-0.087139659,0.003978987,2.365395301,2.225901712,2.086042761,2.400146019,0.443311291,0.550962841,1.976920148,1.132547348,-0.858389301,-0.686264335,3.187964299,3.022337901,3.393071014,4.243613834,-0.103183729,-0.148587256,-0.065983062,2.36316792,2.919866862,2.723769651,2.115631033,2.34376113,2.769668743,-0.325837842,0.317661478,1.648192701,1.644503972,0.31765943,-0.066008282,2.983404655,1.940360152,0.52047248,2.839433577,-1.180514969,-0.841403724,-0.447824848
91,1,3.91410555,2.844562576,4.888507309,-0.274379785,0.116864391,2.11756143,2.091563016,-0.276363385,3.61445859,1.826214689,1.483443765,-0.107700063,-0.064742049,-0.082421908,1.449552093,1.357581267,3.979229498,4.204732762,1.153089354,1.26686501,3.78984965,0.681289661,0.189883824,-0.28788251,3.017306327,2.909850588,2.825392231,1.483801595,-0.173867893,2.06465124,-0.033774601,2.115934874,2.437314684,2.449097449,4.252162018,4.274441471,4.553680067,-0.109789287,0.21129296,4.747261101,2.089734878,0.21128017,-0.033789514,2.580984165,3.840831759,-0.305096727,4.261354874,-1.36515386,-0.824822852,-0.803798509
91,2,3.782659197,2.786638576,4.87142691,-0.333723278,0.124517405,2.087300005,1.792609288,-0.046888846,4.054604439,1.517832337,1.230106397,0.07321147,0.09614555,-0.069171111,1.393840562,1.037818818,4.657041378,4.43985708,0.934491884,1.360884501,4.461767954,0.738183854,-0.447283495,-0.403990423,2.958075303,3.078389899,3.038085759,-0.504419752,-0.295757494,4.090876312,0.114406991,1.874602795,2.78324923,2.50505925,3.185837719,3.066538714,2.099259293,-0.358965287,0.30013045,2.941467395,1.599055572,0.300156859,0.114416816,2.604772568,2.580736454,0.058184748,3.123034377,-1.262542921,-0.82590191,2.04399078
91,3,3.842723889,2.96331096,4.990989707,-0.193929976,0.141230849,2.310844079,2.321602087,0.905667834,3.429154746,2.818257819,1.833602597,0.817061281,-0.090142263,-0.080420156,1.569128061,1.645643129,3.100982457,3.413123638,1.856488426,2.034417543,3.125120112,0.629735853,-0.422884222,-0.47083768,3.134406744,2.814297825,3.053790996,2.595096573,-0.476821103,1.106392185,-0.163852622,2.294343251,2.438297103,2.696232821,2.577320503,2.882570869,2.401079807,-0.446344925,0.332640639,3.024029166,1.196957086,0.332661633,-0.163872788,2.694309475,2.357996871,0.183437885,2.999063441,-1.237202463,-0.829843557,2.755938102
92,1,3.792035505,3.218098473,3.949085333,-0.218010809,0.145795414,2.350867254,2.839917967,0.701805707,4.462225645,3.106500911,4.069668856,1.630277054,-0.034791601,-0.005345431,2.012102669,2.326516621,4.835964502,4.612313821,2.735447409,2.452767837,4.679709801,0.249652818,0.129019614,-0.336234662,3.151200215,3.23961557,3.008909025,2.502460312,-0.096985953,1.223716107,0.090463283,2.174915786,2.621228787,2.904712078,2.717280268,2.452439644,2.40584898,-0.08866454,0.48805894,1.709252148,1.971041014,0.48802536,0.090494381,2.712068179,2.18764899,0.267663183,2.852906746,-1.215684866,-0.830603607,1.332043458
92,2,3.80520179,2.831817623,3.863683335,-0.118810078,0.133145633,2.270820905,2.592407575,1.18572888,2.208154932,1.443379281,1.929332091,1.552227055,-0.053144037,-0.05167065,1.919703058,2.059129055,0.959683154,1.385588839,1.102401636,1.20222661,1.060438774,0.393657207,0.147128789,-0.164597609,2.909510401,2.968193076,3.193643639,3.352287457,-0.083114739,0.263524391,0.074482878,2.010395919,2.671215301,2.446208769,2.727955908,3.475065175,2.550627444,-0.778579592,0.28522574,3.20606655,1.560909806,0.285268309,0.074465544,2.633516889,2.692705008,0.028590356,3.255826625,-1.274233409,-0.827187656,-0.329166961
92,3,3.945941644,2.824622441,4.034487331,-0.302878743,0.161954732,2.340129329,2.595319462,6.699136223,6.164073052,4.487037627,6.071325252,7.583414915,0.07458974,-0.081082813,2.008026216,2.143204527,4.492120818,4.279795009,3.34629281,3.639006611,4.637088221,0.481407702,-0.06968262,-0.158560888,2.955352037,3.010037229,3.169425143,2.765855703,-0.306972518,0.763970038,0.071363485,1.917494748,2.661702734,2.497083784,2.930911903,4.116006529,1.833888886,-0.623984848,0.29533766,4.453586543,1.615298876,0.295383431,0.071324215,2.569915949,3.375294054,-0.199826431,3.819205233,-1.333583922,-0.824316082,-0.566482735
